ParlaMint-BE_2019-03-14-54-plenair-ip274x.u1	[[De voorzitter:]] De vergadering is geopend. La séance est ouverte.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u80	[[17.05 Gilles Vanden Burre (Ecolo-Groen):]] Monsieur le président, nous sommes tous conscients des conditions de détention très difficiles voire catastrophiques dans certaines prisons du pays. Les établissements sont surpeuplés et vétustes. Nous sommes parfaitement conscients des difficultés qui se posent dans ces établissements et force est de constater que la situation s'aggrave en période de grève. Les visites et les transferts sont supprimés, les détenus restent en cellule, sans douche, sans distribution de repas, avec peu de surveillance, le tout au mépris des règles minimales de sécurité. En cas de grève, ce sont souvent des policiers qui doivent prendre le relais et eux-mêmes nous demandent à être déchargés de cette mission, qui ne fait pas partie de leurs missions de base et pour laquelle ils ne sont pas formés. Dans un passé récent, on a pu constater que des dérapages avaient lieu lorsque la police doit remplacer les agents pénitentiaires. Aujourd'hui, la Belgique et l'Albanie sont les deux pays du Conseil de l'Europe ne disposant pas d'un service garanti en période de grève dans les établissements pénitentiaires. Le comité européen pour la prévention de la torture et des traitements inhumains ou dégradants du Conseil de l'Europe (CPT) a à plusieurs reprises depuis 2015 exhorté la Belgique à mettre en place un service garanti dans le secteur pénitentiaire. En 2017, la Belgique a fait l'objet d'une déclaration publique constatant "qu'au cours de ses multiples visites dans les établissements pénitentiaires de 47 États membres du Conseil de l'Europe ces 27 dernières années, le Comité n'a jamais observé de phénomène analogue tant au niveau de la portée du phénomène que des risques encourus". Aux yeux de mon groupe, le droit de grève est sans conteste un droit fondamental reconnu par des textes internationaux et il n'est absolument pas question de le remettre en cause. Cependant, il y a des limitations à ce droit qui peuvent être organisées lorsqu'elles sont expressément prévues par la loi et surtout nécessaires pour garantir le respect des droits et des libertés d'autrui, le respect de l'ordre public, la sécurité nationale, la santé publique ou les bonnes mœurs. En matière de prisons, le droit de grève doit bénéficier aux travailleurs et s'équilibrer avec le fait qu'en cas de discontinuité du service, on parle de besoins vitaux de la population carcérale qui seraient mis à mal et donc de violations inadmissibles des droits fondamentaux de ces détenus. Pour ces raisons, nous allons soutenir ce projet de loi.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u81	[[17.06 Christian Brotcorne (cdH):]] Monsieur le président, monsieur le ministre, chers collègues, ne revenons pas sur l'état déplorable de nos prisons, sur les condamnations européennes et internationales, sur celles récentes des tribunaux belges qui condamnent l'État à des astreintes si les taux d'occupation sont dépassés dans certaines de nos prisons (Lantin, Saint-Gilles, Forest). Il est clair que les conditions de détention dans notre pays sont indignes d'un État de droit qui doit continuer d'être comme tel. Ce texte qui nous est proposé tente - je dis bien "tente" - d'apporter des solutions. Je dis "des" solutions car à entendre les orateurs qui m'ont précédé, on a le sentiment que ce texte ne vise que l'organisation d'un service minimum dans les prisons. Certes, c'est un élément important de ce texte mais ce n'est pas tout. Ce texte est plus général et cherche à trouver des solutions structurelles. Il ne se réduit donc pas au seul service minimum. On y parle de la création d'un statut spécial du personnel pénitentiaire, distinct de celui des fonctionnaires classiques de l'État, dérogatoire donc au reste de la fonction publique, parce qu'on considère que cette dérogation est indispensable au bon fonctionnement du service pénitentiaire. L'inspection, le conseil pénitentiaire, la formation des agents sont aussi des ébauches de solution intéressantes. La formation des agents est une des réponses urgentes et ô combien nécessaire pour qu'un encadrement réel et qualitatif des détenus soit organisé, même si cet encadrement reste peut-être insuffisant et si la formation n'est peut-être pas satisfaisante à elle seule pour régler tous les maux auxquels nous sommes confrontés. Quant au service minimum, c'est un mal nécessaire. Je pense qu'on peut le qualifier comme tel. Personne ici ne s'en réjouit. En tout cas, je n'ai entendu personne à la tribune se réjouir de la nécessité d'instaurer un service minimum en raison du fait que les choses ne se passent pas correctement ou conformément à ce qu'on est en droit d'attendre: un minimum de dignité à l'intérieur des prisons lorsque des mouvements collectifs de grève se déclenchent. Il est exact de dire qu'en dehors de ces mouvements collectifs de grève, il y a des situations qui sont et restent indignes de notre État de droit, mais nous tentons de trouver des solutions. On sait que pendant des années des négociations ont eu lieu afin d'évaluer le protocole qui réglait la question entre l'État et les organisations syndicales. À un moment donné, il faut constater qu'il n'est pas possible de trouver des solutions dans le cadre de ce protocole d'accord. Il faut donc passer à autre chose. Je cite le CPT qui rappelle depuis dix ans et plus "ses vives préoccupations quant aux lourdes conséquences que peuvent avoir les actions collectives des agents pénitentiaires en Belgique. Ces conséquences affectent directement, pour des périodes prolongées, les conditions de détention, la santé et la sécurité des personnes placées sous la responsabilité de ces agents". Certes, ce qui est proposé n'est pas la panacée. Nous savons tous qu'il ne faut pas se cacher la réalité. Le manque d'effectifs dans les prisons, la surpopulation carcérale, l'état de délabrement des bâtiments de nos prisons, le peu de moyens accordés au système carcéral, le peu d'attention apportée aux conditions de détention en vue d'éviter la récidive, et donc, à partir de tout cela, les conditions de travail des agents, sont les vrais problèmes qui causent les mouvements sociaux. Il ne faut pas l'oublier et il faut le rappeler à cette tribune. Il convient donc de trouver des solutions durables à ces énormes problèmes qui rendent les conditions de détention intolérables. Ces dernières sont considérées comme des traitements inhumains et dégradants. Monsieur le ministre, chers collègues, le service minimum ne supprimera pas les causes du mal-être en prison. Les causes de la surpopulation carcérale sont l'allongement des peines, la difficulté d'accès à la libération conditionnelle et les détentions préventives: trois situations que cette majorité et ce gouvernement ont aggravées. Il ne faut pas avoir peur de le dire. Aujourd'hui, nous avons parfois le sentiment que le service minimum dont nous parlons et que nous voulons organiser, n'est même pas organisé ni assuré au quotidien en temps normal dans nos prisons. Ce n'est pas pour autant que nous devons continuer à accepter que ces conditions persistent et qu'il ne faut pas tenter de régler la question. C'est d'ailleurs le CPT qui exige, monsieur le ministre, un service minimum garanti, que le projet tente de mettre en place. Il ne nous y invite pas, il l'exige! J'ajoute que mon groupe ne s'est jamais montré insensible à cette question, puisque ma collègue Vanessa Matz et moi-même avions déjà déposé un texte qui tentait de répondre à ces difficultés. Pour autant, monsieur Van Hees, ceux qui s'apprêtent à voter le service minimum sont-ils des fossoyeurs du droit de grève? Je n'accepte pas que de tels propos soient tenus! Nous encadrons un droit que nous reconnaissons comme légitime et fondamental dans notre démocratie et dans cet État de droit que nous voulons préserver, en gardant à l'esprit la dignité humaine dans nos prisons. Ce sont deux droits qui sont tout aussi importants l'un que l'autre: la dignité des personnes détenues et la qualité du travail des agents pénitentiaires. Les uns et les autres ont droit à notre considération. S'il est impossible d'agir autrement, il est de notre responsabilité et de celle de la loi d'encadrer le mouvement de grève. Nous ne l'empêchons pas: il n'est pas interdit; il est encadré. Comme dans d'autres secteurs de la vie sociale, nous considérons que la grève est possible, mais que des services doivent continuer à être rendus, sous peine d'être confrontés à des difficultés insurmontables. Quel est l'objectif du service minimum? Nous souhaitons que pendant ces mouvements de grève encadrés, les besoins de base soient remplis. Je crois qu'il faut les rappeler à tous les membres présents dans l'hémicycle. Il s'agit tout d'abord de la sécurité des personnes détenues, y compris celles qui font l'objet d'une mesure d'internement. En effet, jusqu'à présent, des gens sont internés dans un établissement pénitentiaire. Leur traitement médical doit ensuite être assuré avec respect et humanité. Puis, il y a la continuité des soins dispensés aux personnes internées en attente d'un placement en structure adaptée, ainsi qu'à toute autre personne souffrant de troubles psychiatriques en détention. Je pense aussi à l'accès sans restriction aux soins de médecine générale et spécialisée, y compris en milieu hospitalier en cas de nécessité. Ce n'est pas parce qu'une grève a lieu que ces services ne doivent pas être garantis. De même, il convient d'assurer la préparation et la distribution de repas à heure fixe chaque jour. L'accès à au moins une heure de promenade quotidienne est aussi essentiel. Par ailleurs, les personnes détenues doivent pouvoir maintenir une bonne hygiène personnelle - notamment grâce à l'autorisation d'accéder aux douches au moins deux fois par semaine - et garder leur cellule propre. Elles doivent aussi pouvoir poursuivre leurs contacts avec des gens de l'extérieur, par voie téléphonique ou postale, et recevoir des visites hebdomadaires, en particulier celles des avocats. Monsieur le ministre, vous avez accepté, à l'occasion des discussions, que je puisse introduire des amendements qui ont étendu ces besoins de base au fait d'assurer le transport des détenus pour des consultations médicales urgentes, l'accès à la prison en vertu de décisions judiciaires, l'accès à la prison des organisations reconnues internationalement et la possibilité - car c'est aussi une réalité de la grève - pour un détenu qui est libéré de pouvoir quitter la prison malgré cette situation de grève. Par ailleurs, certains y ont fait référence et j'ai eu l'occasion de vivre cette expérience comme bourgmestre d'une commune ayant une prison sur son territoire, il n'est pas normal que lorsque les mouvements de grève sont ainsi prévus dans un établissement pénitentiaire, la seule et unique réponse soit d'y envoyer nos policiers qui sont ainsi écartés de leurs tâches classiques et ordinaires pour aller accomplir des tâches pour lesquelles ils ne sont absolument pas formés. Les quelques bourgmestres siégeant encore dans cette assemblée doivent, à mon sens, être sensibles à cette évolution. Voilà donc toutes les raisons pour lesquelles, monsieur le ministre, mon groupe, le cdH, va voter ce texte. Mais je vous l'ai dit en commission et je vous le redis cet après-midi à cette tribune: il ne faut pas croire qu'avec ceci, nous avons réglé les problèmes et les questions. Enfin, je voudrais reprendre et faire mienne la conclusion de la Direction générale Droits de l'homme et État de droit du Conseil de l'Europe, que vous avez consultée dans le cadre de votre avant-projet: "L'avant-projet a le mérite d'essayer le dialogue social. Au-delà de cette analyse, force est de constater que l'ensemble des mesures prévues (conseil pénitentiaire, inspection, formation du personnel, service minimum garanti), outre l'ensemble des dispositions statutaires, constituent autant de remèdes circonstanciels visant à lutter contre les symptômes d'un malaise structurel. À défaut de remédier à ces défaillances systématiques, il est permis de douter de l'efficacité, dans la pratique, du service minimum qui risque d'être contourné." Il y a là un chantier qui reste ouvert, pour la prochaine législature sans doute, mais qui est un chantier qui a toute son importance si on veut donner à ce texte, qui encadre le droit de grève en organisant le service minimum, les chances de rencontrer effectivement ses objectifs.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u82	[[17.07 Marco Van Hees (PTB-GO!):]] Monsieur le président, monsieur le ministre de la Justice, vous attaquez le droit de grève, sous prétexte d'améliorer le sort des détenus. Monsieur le ministre, admettez-le, les détenus, vous n'en avez rien à faire! Si les détenus entraient dans vos préoccupations, vous vous seriez attaqué à l'état catastrophique des prisons. Vous auriez pris de réelles mesures. Vous auriez engagé des agents en suffisance. Vous auriez rénové les prisons, les bâtiments. Vous auriez pris toutes ces mesures qui permettraient d'améliorer le sort des détenus. Monsieur le ministre, vous utilisez les détenus comme prétexte pour vous attaquer au droit de grève. Vous n'en avez d'autant moins à faire des détenus que vos amis, les riches, n'ont que très peu de risques d'aller en prison, étant donné que vous avez pris une loi pour sauver la transaction pénale élargie qui permet aux criminels les plus nantis d'échapper à la prison. Je voudrais développer quatre volets. Tout d'abord, je tiens à signaler que les grèves ne détériorent pas la situation des détenus. Les grèves permettent, au contraire, d'améliorer leur situation toute l'année. Comme les syndicats l'ont indiqué lors des auditions, le problème fondamental n'est pas la grève des agents pénitentiaires. Ces grèves sont un signal. Ce sont les raisons pour lesquelles ils font grève qui doivent trouver des solutions. Les pouvoirs publics et politiques ont une responsabilité écrasante et l'obligation de respecter les droits des détenus. C'est pour cela que la Belgique a été réprimandée par le Comité pour la prévention de la torture. Le gouvernement se dégage complètement de sa responsabilité en n'assurant pas des prisons décentes. Nous avons entendu les représentants syndicaux qui ont dénoncé ces problèmes. Les agents pénitentiaires ont fait plusieurs grèves. Il n'était pas question de petites revendications personnelles, mais bien de résoudre les problèmes graves qui se posent tant pour eux que pour les détenus. Monsieur le ministre, vous avez signé deux protocoles que vous n'avez pas respectés. Vous n'avez même pas tenu vos promesses qui, déjà, étaient assez faibles par rapport aux enjeux. Les problèmes dans les prisons sont connus. Il y a surpopulation dans les prisons. Très peu de choses ont été entreprises pour remédier aux conditions de vie inacceptables des détenus dans les prisons surpeuplées. Depuis les auditions, le gouvernement a d'ailleurs été à nouveau condamné, le 9 janvier 2019, du fait de cette surpopulation. Vous n'avez pas répondu à la problématique du manque de personnel. Les situations sécuritaires sont terribles en raison de la surpopulation structurelle, l'état déplorable des bâtiments… la liste est interminable. Il est déjà difficile aujourd'hui pour le personnel carcéral d'obtenir de meilleures conditions de travail avec, à portée de main, une réquisition de la part du gouverneur. Le ministre, le gouvernement, vous et vos prédécesseurs, vous ne ressentirez plus aucune nécessité de prêter l'oreille aux problèmes des prisons. Un deuxième point que je voulais aborder, c'est l'existence de solutions pour les détenus durant les grèves, contrairement à ce que j'ai entendu ici. Jusqu'ici, lors des grèves, des solutions étaient trouvées: la police, la Croix-Rouge, la protection civile assuraient les tâches des agents pénitentiaires. Pour preuve, les zones de police pourvues d'une prison ont reçu du personnel supplémentaire en raison de l'existence de celles-ci, ce qui démontre le lien et le rôle de la police en ces circonstances. Bien sûr, cela n'arrange ni les autorités, ni le gouvernement et la police non plus de devoir prester dans les prisons! J'en suis bien conscient. Lors des auditions, les responsables de la police nous ont confié qu'ils réprouvent ce travail. Je les comprends et ce d'autant plus que les coupes budgétaires opérées par ce gouvernement ont été faites aussi pour le personnel de la police. Ce n'est, néanmoins, pas une raison suffisante pour violer le droit de grève. Le but d'une grève n'est pas d'éviter tous désagréments! C'est même plutôt l'inverse. Il y a des solutions. Ce n'est pas la réforme de la protection civile qui arrangera les choses, puisqu'elle fait aussi partie de l'alternative lors des grèves dans les prisons. J'ai entendu dire que la police n'était pas formée pour les prisons. Comment fait-elle pour gérer les personnes en détention administrative dans les commissariats? J'ai ouï dire qu'il y avait eu de mauvais traitements de la part de la police lors de ses gardes pénitentiaires. Si c'est le cas, il doit y avoir un problème dans le chef de certains membres de la police. Cela mériterait une enquête, mais ce n'est certainement pas une justification pour s'en prendre au droit de grève. On dit que la police se limite au strict minimum en cas de grève dans les prisons! Ce n'est pas parce qu'elle ne peut pas faire plus, c'est parce qu'elle ne veut pas faire plus! Si elle ne veut pas faire plus, c'est par manque d'effectifs. On en revient donc à votre politique d'austérité, mais certainement pas à la garantie d'un droit fondamental. J'en conclus que des solutions sont possibles pour les détenus en cas de grève. Le gouvernement utilise les droits des détenus pour attaquer le droit de grève. C'est fou: le gouvernement utilise ses propres déficiences pour attaquer ceux qui les combattent. Casser le droit de grève détériorera davantage la situation des détenus dans les prisons. Je suis assez choqué d'entendre la position d'Ecolo-Groen qui soutient cette attaque contre le droit de grève. Je pensais que c'était l'apanage de la droite.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u83	[[17.08 Christian Brotcorne (cdH):]] Monsieur Van Hees, vous avez déjà eu l'occasion de vous rendre dans une prison?
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u84	[[17.09 Marco Van Hees (PTB-GO!):]] Excusez-moi, je ne vous entends pas!
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u85	[[17.10 Christian Brotcorne (cdH):]] Avez-vous déjà eu l'occasion de vous rendre dans les prisons - pas les plus modernes – pour vérifier sur place ce qui s'y passe réellement, notamment en période de grève? Vous avez conscience de cela?
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u86	[[17.11 Marco Van Hees (PTB-GO!):]] J'ai de nombreux échanges avec des gens qui y travaillent.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u87	[[17.12 Christian Brotcorne (cdH):]] Oui, mais avez-vous déjà eu l'occasion de vous rendre dans une prison à ces occasions?
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u88	[[17.13 Marco Van Hees (PTB-GO!):]] J'ai des contacts avec des agents pénitentiaires. Je pense qu'ils connaissent mieux la situation que vous.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u89	[[17.14 Christian Brotcorne (cdH):]] Cela n'engage que vous, mais moi, je peux vous dire que je connais le quotidien des prisons pour y avoir parfois mis les pieds.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u90	[[17.15 Marco Van Hees (PTB-GO!):]] Je sais qu'il y a une prison dans votre commune, mais cela ne vous donne pas la science infuse. Troisième élément que je veux aborder: une étape grave est franchie contre le droit de grève; elle concerne la réquisition. Ce gouvernement avait déjà attaqué le droit de grève en imposant le service minimum à la SNCB, alors qu'il n'y a pas de détenus dans les trains. Cela montre bien qu'on utilise à chaque fois le prétexte du moment. À la SNCB, c'est parce qu'on prend en otage les voyageurs. Dans les prisons, on invoque le problème des détenus. Ce qui montre à quel point c'est un prétexte. Donc ici, on franchit une étape supplémentaire au regard de l'attaque contre le droit de grève dans le cas de la SNCB en introduisant la réquisition. Si le terme n'est pas utilisé dans la loi, il figure bien dans l'exposé des motifs. Le dispositif légal est clair: le gouverneur peut réquisitionner les agents pénitentiaires à partir de 48 heures de grève. Le droit de grève ne sera donc pas garanti. Le droit de grève trouve son fondement dans la convention n° 87 de l'Organisation internationale du Travail et dans la Charte sociale européenne, deux textes signés par la Belgique. Le droit de grève est un droit fondamental et individuel, qui ne peut être limité qu'à de très rares exceptions. Par exemple, des exceptions possibles sont l'armée et la police. Mais ces limitations sont clairement définies. J'entends M. Vanden Burre dire qu'il existe des limitations au droit de grève. Oui, mais les textes internationaux disposent que ces limitations sont définies. On doit par exemple prouver qu'il est impossible de faire assurer ces services par d'autres personnes. Or, j'ai montré que ce remplacement est possible. Si un système de remplacement par d'autres est possible dans les services essentiels, il faut le mettre en place de sorte que le droit de grève puisse être garanti.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u91	[[17.16 Catherine Fonck (cdH):]] Monsieur Van Hees, je vous écoute. Mais quand on cite des références internationales, et en l'occurrence, l'Organisation internationale du Travail, dont font partie, comme vous le savez, les syndicats, j'aime qu'on cite tout. L'OIT est très claire sur la possibilité de mettre en place un service minimum, à condition que ce soit dans des services essentiels, services qui sont d'ailleurs énumérés. Je me permets de vous les citer rapidement. Il y a d'abord le secteur hospitalier, que je connais très bien. Je peux vous dire que toutes les organisations syndicales et l'ensemble du personnel ont toujours porté, en cas de grève, une attention particulière aux patients et au maintien des soins. Le secteur hospitalier est un secteur où il existe un service du dimanche, qui est un service minimum, et qui est reconnu comme étant indispensable par l'OIT. Les autres secteurs sont: la fourniture d'énergie, l'approvisionnement en eau, les services téléphoniques, la police et les forces armées – vous venez de les citer, mais vous oubliez tous les autres – les services de lutte contre l'incendie, les services pénitentiaires publics ou privés, la fourniture d'aliments pour les élèves en âge scolaire et le nettoyage des établissements scolaires, et le contrôle du trafic aérien. Cela vous démontre noir sur blanc, parce que quand on cite, il faut tout citer, que nous pouvons baliser de manière claire un service minimum. C'est reconnu par l'OIT et par les représentations syndicales. Merci de ne pas tronquer la vérité.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u92	[[17.17 Marco Van Hees (PTB-GO!):]] Je ne tronque en rien la vérité!
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u93	[[17.18 Gilles Vanden Burre (Ecolo-Groen):]] Je désire rétablir certains propos que vous avez tenus en m'interpellant. Je répéterai mes propos ainsi que ceux de mon collègue Stefaan Van Hecke. Tout d'abord, à nos yeux, le droit de grève est un droit fondamental. Il n'est absolument pas question de le remettre en cause. J'espère que vous avez pu suivre mon introduction et ma contextualisation: il s'agit ici des droits humains les plus fondamentaux. C'est la raison pour laquelle j'ai fait référence aux condamnations à l'encontre de la Belgique et au fait qu'en Europe, la Belgique est le seul pays, avec l'Albanie, à ne pas avoir mis en place un système de service garanti dans les prisons. Je ne vous soupçonne pas de ne pas connaître l'état des prisons en Belgique. Je pense que vous êtes au fait de leur situation. Il en va de même pour moi. La situation est celle d'un non-respect des droits fondamentaux. C'est uniquement pour cette raison que nous reconnaissons que c'est une mesure qui, uniquement dans ce cadre-là, peut répondre aux graves difficultés rencontrées sur le terrain. Par ailleurs, ce n'est effectivement pas une solution pour d'autres problèmes que nous dénonçons tels que la surpopulation carcérale, les visions pénitentiaire et carcérale de ce gouvernement que nous dénonçons de manière extrêmement régulière et frontale. Nous sommes en faveur d'autres solutions alternatives: en termes de vision pénitentiaire, par exemple, des espaces plus petits, plus humains dans lesquels il est possible d'accompagner davantage les détenus, etc. Je vous renvoie vers tout ce que nous avons défendu en commission de la Justice et que nous défendons très régulièrement. Mais en l'occurrence, il s'agit précisément des droits humains les plus fondamentaux. En effet, à ce stade, nous reconnaissons qu'il faut aller de l'avant et ne plus permettre la situation actuelle. Il y a toute une série de choses à faire pour que nous suivions une autre politique pénitentiaire dans ce pays. Je vous renvoie à tous les débats que nous avons tenus en commission de la Justice. Ecolo-Groen plaide pour un autre système pénitentiaire.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u94	[[17.19 Marco Van Hees (PTB-GO!):]] Monsieur Vanden Burre, vous dites que vous ne remettez pas en cause le droit de grève. Mais tous les partis de la droite, jusqu'à la N-VA, le disent également. Cependant dans la pratique, ils appliquent ou ils votent des lois qui remettent en cause le droit de grève. C'est le problème. Effectivement, comme Mme Fonck l'a dit, il existe des secteurs où on ne peut pas remplacer les gens. C'est évident pour un hôpital. Il est difficile d'envoyer la police dans un hôpital pour remplacer les infirmières ou les médecins. La police elle-même est difficile à remplacer. Il est difficile d'envoyer des infirmières pour remplacer la police. Mais dans les prisons, c'est possible, et je l'ai démontré. Et c'est justement parce que c'est possible qu'il ne faut pas remettre en cause le droit de grève. Il n'y a pas de raison, pas de motivation pour le faire. C'est exactement ce que dit l'OIT. L'OIT dit que si un système de remplacement par d'autres personnes est possible, alors il faut le mettre en place, de sorte que l'on puisse garantir le droit de grève. J'ai démontré que c'était possible.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u95	[[17.20 Christian Brotcorne (cdH):]] Monsieur le président, pour peu qu'il faille rassurer M. Van Hees, et pour peu que je le puisse, des débats sérieux ont eu lieu en commission. M. Van Hecke l'a souligné. Vous avez assisté à certains d'entre eux. Des auditions ont eu lieu et des avis ont été rendus. L'un de ces avis était même à consulter personnellement au service, parce qu'il n'était pas susceptible d'être divulgué, à savoir l'avis de la Direction générale Droits de l'homme et État de droit, dont le siège est à Strasbourg. Pour compléter l'information que Mme Fonck vient de donner par rapport à l'OIT, le premier point de cet avis de la DG indique que ce projet est conforme à l'article 6, § 4, de la Charte sociale européenne. Cet élément supplémentaire peut vous indiquer que le droit de grève n'est pas ici mis en cause, mais bien qu'il s'agit de l'organisation d'un service qui garantit à ceux qui sont détenus le fait de pouvoir, à l'occasion de mouvements de grève, vivre avec un minimum de dignité. J'ai d'ailleurs reconnu tout à l'heure que celui-ci n'était pas toujours assuré en temps ordinaire. Sur ce point, je veux bien vous rejoindre. Nous avons encore de très gros efforts à faire. Au demeurant, c'était l'objet de ma conclusion en citant le même rapport auquel je viens à nouveau de faire référence. Un réel chantier est ouvert pour la prochaine législature.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u96	[[17.21 Laurette Onkelinx (PS):]] Nous avons vu, lors de beaux débats en commission, que les avis étaient partagés. En effet, il est question, d'une part, du bien-être des agents pénitentiaires et de leur droit à la grève et, d'autre part, de la manière dont on gère la détention à l'intérieur des établissements pénitentiaires. Ce qui ne va pas dans ce projet, c'est qu'au final, on empêche un droit de grève qui est essentiellement utilisé en raison du manque de personnel. Et finalement, ces grèves dues au manque d'investissements pour les agents pénitentiaires sont bridées avec cette législation sur le service minimum. Cela ne va pas! Oui, la situation des détenus pendant une grève est insupportable. En cela, la Ligue des droits de l'homme a totalement raison. Mais on aurait dû accompagner ce texte d'un programme pour réinvestir au profit des agents pénitentiaires. Je le dis, je le répète: c'est pour cela, la plupart du temps, que les agents font grève. C'est pour cette raison que nous allons voter contre ce texte. Voter en faveur de ce texte équivaut à dire aux agents pénitentiaires qu'ils peuvent désormais dire ce qu'ils veulent, qu'ils peuvent hurler pour obtenir davantage de personnel, cela nous est complètement égal, nous avons le service minimum. Je le répète encore, ce texte n'est pas acceptable en l'état!
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u97	[[17.22 Marco Van Hees (PTB-GO!):]] Madame Onkelinx, je vous remercie de cette précision, qui se trouve également dans mon intervention. Monsieur Brotcorne, il faut arrêter cette hypocrisie. Vous nous parlez du sort des détenus, mais quelle est la position de votre parti à propos du service minimum dans les transports publics? Vous le défendez aussi à la SNCB et au TEC? À un moment donné, le gouvernement régional avait …
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u98	[[17.23 Christian Brotcorne (cdH):]] (…)
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u99	[[17.24 Marco Van Hees (PTB-GO!):]] Vous le défendez donc aussi dans les transports publics. Cela montre bien que votre souci n'est pas le sort des détenus.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u100	[[17.25 Christian Brotcorne (cdH):]] (…)
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u101	[[17.26 Marco Van Hees (PTB-GO!):]] Je parle de votre parti, dont la préoccupation consiste à s'attaquer au droit de grève et non à régler le problème posé par le sort des détenus.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u102	[[17.27 Christian Brotcorne (cdH):]] Nous nous préoccupons de leur sort, dès que c'est possible, en commission. Combien de fois n'avons-nous pas reproché à M. le ministre de ne pas faire appliquer cette fameuse loi de principe, qu'on appelle "loi Dupont"? Je pense aussi aux articles relatifs à l'encadrement des détenus et à leur éducation en prison en vue d'éviter la récidive. Chaque fois que nous pouvons intervenir, nous le faisons. Ce travail en commission de la Justice, nous l'accomplissons tout le temps.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u103	[[17.28 Marco Van Hees (PTB-GO!):]] Monsieur Brotcorne, je veux dire que vous invoquez la spécificité de la prison pour faire passer le service minimum.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u104	[[17.29 Christian Brotcorne (cdH):]] Non!
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u105	[[17.30 Marco Van Hees (PTB-GO!):]] Vous le faites en vous référant au sort des détenus.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u106	[[17.31 Christian Brotcorne (cdH):]] (…)
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u107	[[17.32 Marco Van Hees (PTB-GO!):]] Vous n'avez fait que cela durant toute votre intervention: parler du sort des détenus. Or votre parti soutient aussi le service minimum dans d'autres secteurs. Cela prouve bien l'existence d'une logique opposée au droit de grève.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u108	[[17.33 Christian Brotcorne (cdH):]] Notamment dans les hôpitaux.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u109	[[17.34 Marco Van Hees (PTB-GO!):]] Je parle de la SNCB, des TEC, etc. J'en termine. Le quatrième et dernier aspect que je comptais aborder concerne le rapport existant dans beaucoup de pays, notamment en Belgique, entre les attaques antisociales et les offensives antidémocratiques. Dans l'histoire sociale, il y a souvent un lien assez étroit entre les attaques antisociales et les attaques antidémocratiques. Un exemple en est la Grande-Bretagne de Margaret Thatcher, qui avait mené une politique néolibérale touchant gravement les droits sociaux avec des attaques contre les syndicats. Je ne dirai pas que le gouvernement Michel est le gouvernement Thatcher mais il y a un peu de cela. Il y a un parallélisme entre ces doubles attaques. En conclusion, cette attaque contre le droit de grève est illégitime et illégale au regard des conventions internationales. Le droit de grève est un droit humain fondamental auquel on ne peut porter atteinte. Les réquisitions constituent une sorte de travail forcé et ne sont pas dignes du XXIe siècle. À terme, l'atteinte au droit de grève va détériorer plus encore la situation déjà désastreuse des prisons tant pour le personnel que pour les détenus.
