Country	orgType	orgID	AbbrName	FullName	From	To	Orientation-LR	Wikipedia	CHES-ID	CHES-Name
SI	parliamentaryGroup	party.NeP	NeP	Nepovezani poslanci	-	-	-	https://sl.wikipedia.org/wiki/Poslanska_skupina_nepovezanih_poslancev	-	-
SI	parliamentaryGroup	party.NP	NP	Poslanska skupina nepovezanih poslancev	-	-	-	https://sl.wikipedia.org/wiki/Poslanska_skupina_nepovezanih_poslancev	-	-
SI	ethnicCommunity	party.IMNS	IMNS	Poslanci italijanske in madžarske narodne skupnosti	-	-	-	-	-	-
SI	parliamentaryGroup	party.NSi	NSi	Nova Slovenija – Krščanski demokrati	2000-08-04	-	Desno sredinska	https://sl.wikipedia.org/wiki/Nova_Slovenija https://en.wikipedia.org/wiki/New_Slovenia	2905	NSI
SI	parliamentaryGroup	party.PS	PS	Pozitivna Slovenija	2011-10-22	-	Sredinska do levo sredinska	https://sl.wikipedia.org/wiki/Pozitivna_Slovenija https://en.wikipedia.org/wiki/Positive_Slovenia	2914	PS
SI	parliamentaryGroup	party.SD	SD	Socialni demokrati	2005-04-02	-	Levo sredinska	https://sl.wikipedia.org/wiki/Socialni_demokrati https://en.wikipedia.org/wiki/Social_Democrats_(Slovenia)	2903	SD|ZLSD
SI	parliamentaryGroup	party.SDS.1	SDS	Socialdemokratska stranka Slovenije	1989-02-16	2003-09-19	Desna	https://sl.wikipedia.org/wiki/Slovenska_demokratska_stranka https://en.wikipedia.org/wiki/Slovenian_Democratic_Party	2902	SDS
SI	parliamentaryGroup	party.SDS.2	SDS	Slovenska demokratska stranka	2003-09-19	-	Desna	https://sl.wikipedia.org/wiki/Slovenska_demokratska_stranka https://en.wikipedia.org/wiki/Slovenian_Democratic_Party	2902	SDS
SI	parliamentaryGroup	party.SLS.2	SLS	Slovenska ljudska stranka	2001-12-17	-	Desno sredinska	https://sl.wikipedia.org/wiki/Slovenska_ljudska_stranka https://en.wikipedia.org/wiki/Slovenian_People%27s_Party	2904	SLS
SI	parliamentaryGroup	party.SLS-SKD	SLS+SKD	SLS+SKD Slovenska ljudska stranka	2000-04-15	2001-12-17	Desno sredinska	https://sl.wikipedia.org/wiki/SLS%2BSKD_Slovenska_ljudska_stranka	2904	SLS-SKD
SI	parliamentaryGroup	party.SMC.1	SMC	Stranka Mira Cerarja	2014-06-02	2015-03-07	Sredinska do levo sredinska	https://sl.wikipedia.org/wiki/Stranka_modernega_centra https://en.wikipedia.org/wiki/Modern_Centre_Party	2911	SMC
SI	parliamentaryGroup	party.SMC.2	SMC	Stranka modernega centra	2015-03-07	2021-12-04	Sredinska do levo sredinska	https://sl.wikipedia.org/wiki/Stranka_modernega_centra https://en.wikipedia.org/wiki/Modern_Centre_Party	2911	SMC
SI	parliamentaryGroup	party.Konkretno	Konkretno	Konkretno	2021-12-04	-	Sredinska	https://sl.wikipedia.org/wiki/Konkretno https://en.wikipedia.org/wiki/Concretely	-	-
SI	politicalParty	party.GAS	GAS	Gospodarsko aktivna stranka	2017-06-24	2021-12-04	Desno sredinska	https://sl.wikipedia.org/wiki/Gospodarsko_aktivna_stranka	-	-
SI	parliamentaryGroup	party.SMS	SMS	Stranka mladih Slovenije	2000-07-04	2009-07-04	Levo sredinska	https://sl.wikipedia.org/wiki/Stranka_mladih_-_Zeleni_Evrope https://en.wikipedia.org/wiki/Youth_Party_%E2%80%93_European_Greens	2908	SMS
SI	parliamentaryGroup	party.SNS	SNS	Slovenska nacionalna stranka	1991-03-17	-	Desna do skrajno desna	https://sl.wikipedia.org/wiki/Slovenska_nacionalna_stranka https://en.wikipedia.org/wiki/Slovenian_National_Party	2907	SNS
SI	parliamentaryGroup	party.ZLSD	ZLSD	Združena lista socialnih demokratov	1993-05-29	2005-04-02	Levo sredinska	https://sl.wikipedia.org/wiki/Socialni_demokrati https://en.wikipedia.org/wiki/Social_Democrats_(Slovenia)	2903	ZLSD
SI	parliamentaryGroup	party.ZaAB	ZaAB	Zavezništvo Alenke Bratušek	2014-05-31	2016-05-21	Levo sredinska	https://sl.wikipedia.org/wiki/Stranka_Alenke_Bratu%C5%A1ek https://en.wikipedia.org/wiki/Party_of_Alenka_Bratu%C5%A1ek	2913	ZaAB
SI	politicalParty	party.ZaSLD	ZaSLD	Zavezništvo socialno-liberalnih demokratov	2016-05-21	2017-10-07	Levo sredinska	https://sl.wikipedia.org/wiki/Stranka_Alenke_Bratu%C5%A1ek https://en.wikipedia.org/wiki/Party_of_Alenka_Bratu%C5%A1ek	2913	AB
SI	parliamentaryGroup	party.SAB	SAB	Stranka Alenke Bratušek	2017-10-07	-	Levo sredinska	https://sl.wikipedia.org/wiki/Stranka_Alenke_Bratu%C5%A1ek https://en.wikipedia.org/wiki/Party_of_Alenka_Bratu%C5%A1ek	2913	AB
SI	parliamentaryGroup	party.Zares.1	Zares	Zares - nova politika	2007-10-06	2011-10-15	Levo sredinska	https://sl.wikipedia.org/wiki/Zares https://en.wikipedia.org/wiki/Zares	2910	Zares
SI	parliamentaryGroup	party.Zares.2	Zares	Zares - socialno liberalni	2011-10-15	2015-10-06	Levo sredinska	https://sl.wikipedia.org/wiki/Zares https://en.wikipedia.org/wiki/Zares	2910	Zares
SI	government	GOV	GOV	Vlada Republike Slovenije	1990-05-16	-	-	https://sl.wikipedia.org/wiki/Vlada_Republike_Slovenije	-	-
TR	politicalParty	party.Zafer	Zafer	Zafer Partisi	2021-08-26	-	Sağ - aşırı sağ arası	https://tr.wikipedia.org/wiki/Zafer_Partisi https://en.wikipedia.org/wiki/Victory_Party_(Turkey)	-	-
TR	politicalParty	party.MSP	MSP	Millî Selamet Partisi	1972-10-11	1981-10-16	Aşırı sağ	https://tr.wikipedia.org/wiki/Millî_Selamet_Partisi https://en.wikipedia.org/wiki/National_Salvation_Party	-	-
TR	politicalParty	party.SODEP	SODEP	Sosyal Demokrasi Partisi	1983-06-06	1985-11-03	Merkez sol	https://tr.wikipedia.org/wiki/Sosyal_Demokrasi_Partisi https://en.wikipedia.org/wiki/Social_Democracy_Party_(Turkey)	-	-
TR	politicalParty	party.YURTP	YURTP	Yurt Partisi	2002-03-14	-	Sağ	https://tr.wikipedia.org/wiki/Yurt_Partisi https://en.wikipedia.org/wiki/Homeland_Party_(Turkey)	-	-
TR	politicalParty	party.YENİPARTİ	YENİPARTİ	Yeni Parti	2008-06-23	2012-05-20	Merkez sol	https://tr.wikipedia.org/wiki/Yeni_Parti_(2008) https://en.wikipedia.org/wiki/New_Party_(Turkey)	-	-
TR	politicalParty	party.AP	AP	Adalet Partisi	1961-02-11	1981-10-16	Merkez sağ	https://tr.wikipedia.org/wiki/Adalet_Partisi_(1961-1981) https://en.wikipedia.org/wiki/Justice_Party_(Turkey)	-	-
TR	politicalParty	party.ATP	ATP	Aydınlık Türkiye Partisi	1998-10-27	2010-04-11	Sağ	https://tr.wikipedia.org/wiki/ https://en.wikipedia.org/wiki/	-	-
TR	politicalParty	party.DGP	DGP	Demokratik Gelişim Partisi	2014-11-04	2015-03-31	Sağ	https://tr.wikipedia.org/wiki/Demokratik_Gelişim_Partisi https://en.wikipedia.org/wiki/Democratic_Progress_Party	-	-
TR	politicalParty	party.YTP	YTP	Yeni Türkiye Partisi	2002-07-22	2004-10-24	Merkez sağ	https://tr.wikipedia.org/wiki/Yeni_Türkiye_Partisi_(2002) https://en.wikipedia.org/wiki/New_Turkey_Party_(2002)	-	-
TR	politicalParty	party.HEP	HEP	Halkın Emek Partisi	1990-01-01	1993-07-14	Sol	https://tr.wikipedia.org/wiki/Halkın_Emek_Partisi https://en.wikipedia.org/wiki/People's_Labour_Party_(Turkey)	-	-
TR	politicalParty	party.YP	YP	Yenilik Partisi	2020-01-01	-	Merkez - mekez sol arası	https://tr.wikipedia.org/wiki/Yenilik_Partisi https://en.wikipedia.org/wiki/Innovation_Party_(Turkey)	-	-
TR	politicalParty	party.TIP	TIP	Türkiye İşçi Partisi	2017-11-07	-	Sol - aşırı sol arası	https://tr.wikipedia.org/wiki/Türkiye_İşçi_Partisi_(2017) https://en.wikipedia.org/wiki/Workers'_Party_of_Turkey_(2017)	-	-
TR	politicalParty	party.SHP	SHP	Sosyaldemokrat Halkçı Parti	1985-11-03	1995-02-18	Merkez sol	https://tr.wikipedia.org/wiki/Sosyaldemokrat_Halkçı_Parti https://en.wikipedia.org/wiki/Social_Democratic_Populist_Party_(Turkey)	-	-
TR	politicalParty	party.Saadet	Saadet	Saadet Partisi	2001-07-20	-	Sağ - aşırı sağ arası	https://tr.wikipedia.org/wiki/Saadet_Partisi https://en.wikipedia.org/wiki/Felicity_Party	-	-
TR	politicalParty	party.Refah	Refah	Refah Partisi	1983-07-19	1998-01-16	Sağ - aşırı sağ arası	https://tr.wikipedia.org/wiki/Refah_Partisi https://en.wikipedia.org/wiki/Welfare_Party	-	-
TR	politicalParty	party.SOL	SOL	Sol Parti	2019-12-22	-	Sol - aşırı sol arası	https://tr.wikipedia.org/wiki/Sol_Parti_(Türkiye) https://en.wikipedia.org/wiki/Left_Party_(Turkey)	-	-
TR	politicalParty	party.ÖDP	ÖDP	Özgürlük ve Dayanışma Partisi	1994-06-08	2019-12-21	Merkez sol	https://tr.wikipedia.org/wiki/Sol_Parti_(Türkiye) https://en.wikipedia.org/wiki/Left_Party_(Turkey)	-	-
TR	parliamentaryGroup	parliamentaryGroup.MHP	MHP	Milliyetçi Hareket Partisi	-	-	Sağ - aşırı sağ arası	https://en.wikipedia.org/wiki/Nationalist_Movement_Party	3403	MHP
TR	politicalParty	party.MHP	MHP	Milliyetçi Hareket Partisi	1969-02-09	-	Sağ - aşırı sağ arası	https://tr.wikipedia.org/wiki/Milliyetçi_Hareket_Partisi https://en.wikipedia.org/wiki/Nationalist_Movement_Party	3403	MHP
TR	politicalParty	party.MEP	MEP	Merkez Parti	2014-01-01	-	Merkez - merkez sağ arası	https://tr.wikipedia.org/wiki/Merkez_Parti https://en.wikipedia.org/wiki/Centre_Party_(Turkey)	-	-
TR	politicalParty	party.Memleket	Memleket	Memleket Partisi	2021-05-17	-	Merkez	https://tr.wikipedia.org/wiki/Memleket_Partisi https://en.wikipedia.org/wiki/Homeland_Party_(Turkey,_2021)	-	-
TR	politicalParty	party.MÇP	MÇP	Milliyetçi Çalışma Partisi	1985-11-30	1993-01-24	Aşırı sağ	https://tr.wikipedia.org/wiki/Milliyetçi_Çalışma_Partisi https://en.wikipedia.org/wiki/Nationalist_Task_Party	-	-
TR	parliamentaryGroup	parliamentaryGroup.IYI	IYI	İYİ Parti	-	-	Merkez sağ	https://en.wikipedia.org/wiki/Good_Party	3408	IYI
TR	politicalParty	party.IYI	IYI	İYİ Parti	2017-10-25	-	Merkez sağ	https://tr.wikipedia.org/wiki/İYİ_Parti https://en.wikipedia.org/wiki/Good_Party	3408	IYI
TR	parliamentaryGroup	parliamentaryGroup.HDP	HDP	Halkların Demokratik Partisi	-	-	Merkez sol - sol arası	https://en.wikipedia.org/wiki/Peoples%27_Democratic_Party_(Turkey)	3407	HDP
TR	politicalParty	party.HDP	HDP	Halkların Demokratik Partisi	2012-10-15	-	Merkez sol - sol arası	https://tr.wikipedia.org/wiki/Halkların_Demokratik_Partisi https://en.wikipedia.org/wiki/Peoples'_Democratic_Party_(Turkey)	3407	HDP
TR	politicalParty	party.HAS	HAS	Halkın Sesi Partisi	2010-11-01	2012-09-19	Merkez sağ	https://tr.wikipedia.org/wiki/Halkın_Sesi_Partisi https://en.wikipedia.org/wiki/People's_Voice_Party	-	-
TR	politicalParty	party.HADEP	HADEP	Halkın Demokrasi Partisi	1994-05-11	2003-03-13	Merkez sol - sol arası	https://tr.wikipedia.org/wiki/Halkın_Demokrasi_Partisi https://en.wikipedia.org/wiki/People's_Democracy_Party	-	-
TR	politicalParty	party.GP	GP	Gelecek Partisi	2019-12-12	-	Merkez sağ	https://tr.wikipedia.org/wiki/Gelecek_Partisi https://en.wikipedia.org/wiki/Future_Party_(Turkey)	-	-
TR	politicalParty	party.Fazilet	Fazilet	Fazilet Partisi	1997-01-01	2001-01-01	Aşırı sağ	https://tr.wikipedia.org/wiki/Fazilet_Partisi https://en.wikipedia.org/wiki/Virtue_Party	-	-
TR	politicalParty	party.eParti	eParti	Elektronik Demokrasi Partisi	2014-01-01	-	Tek sorun siyaseti	https://tr.wikipedia.org/wiki/Elektronik_Demokrasi_Partisi https://en.wikipedia.org/wiki/Electronic_Democracy_Party	-	-
TR	politicalParty	party.EMEP	EMEP	Emek Partisi	1996-11-25	-	Aşırı sol	https://tr.wikipedia.org/wiki/Emek_Partisi https://en.wikipedia.org/wiki/Labour_Party_(Turkey)	-	-
TR	politicalParty	party.DYP	DYP	Doğru Yol Partisi	1983-01-01	-	Merkez sağ	https://tr.wikipedia.org/wiki/Doğru_Yol_Partisi https://en.wikipedia.org/wiki/True_Path_Party	-	-
TR	politicalParty	party.DTP	DTP	Demokratik Toplum Partisi	2005-11-09	2009-12-11	Sol	https://tr.wikipedia.org/wiki/Demokratik_Toplum_Partisi https://en.wikipedia.org/wiki/Democratic_Society_Party	-	-
TR	politicalParty	party.DSP	DSP	Demokratik Sol Parti	1985-11-14	-	Merkez sol	https://tr.wikipedia.org/wiki/Demokratik_Sol_Parti https://en.wikipedia.org/wiki/Democratic_Left_Party_(Turkey)	-	-
TR	politicalParty	party.DP	DP	Demokrat Parti	1983-01-01	-	Merkez sağ	https://tr.wikipedia.org/wiki/Demokrat_Parti_(2007) https://en.wikipedia.org/wiki/Democrat_Party_(Turkey,_current)	-	-
TR	politicalParty	party.DEVA	DEVA	Demokrasi ve Atılım Partisi	2020-03-09	-	Merkez - merkez sağ arası	https://tr.wikipedia.org/wiki/Demokrasi_ve_Atılım_Partisi https://en.wikipedia.org/wiki/Democracy_and_Progress_Party	-	-
TR	politicalParty	party.DEHAP	DEHAP	Demokratik Halk Partisi	1997-10-24	2005-11-19	Sol	https://tr.wikipedia.org/wiki/Demokratik_Halk_Partisi_(Türkiye) https://en.wikipedia.org/wiki/Democratic_People's_Party_(Turkey)	-	-
TR	politicalParty	party.DBP	DBP	Demokratik Bölgeler Partisi	2008-05-02	2014-07-11	Sol	https://tr.wikipedia.org/wiki/Demokratik_Bölgeler_Partisi https://en.wikipedia.org/wiki/Democratic_Regions_Party	-	-
TR	parliamentaryGroup	parliamentaryGroup.CHP	CHP	Cumhuriyet Halk Partisi	-	-	Merkez sol	https://en.wikipedia.org/wiki/Republican_People%27s_Party	3402	CHP
TR	politicalParty	party.CHP	CHP	Cumhuriyet Halk Partisi	1923-09-09	-	Merkez sol	https://tr.wikipedia.org/wiki/Cumhuriyet_Halk_Partisi https://en.wikipedia.org/wiki/Republican_People's_Party	3402	CHP
TR	politicalParty	party.BDP	BDP	Barış ve Demokrasi Partisi	2008-05-03	2014-07-01	Merkez sol - sol arası	https://tr.wikipedia.org/wiki/Barış_ve_Demokrasi_Partisi https://en.wikipedia.org/wiki/Peace_and_Democracy_Party	-	-
TR	politicalParty	party.BBP	BBP	Büyük Birlik Partisi	1993-01-29	-	Aşırı sağ	https://tr.wikipedia.org/wiki/Büyük_Birlik_Partisi https://en.wikipedia.org/wiki/Great_Unity_Party	-	-
TR	politicalParty	party.ANAP	ANAP	Anavatan Partisi	1983-05-20	2009-11-01	Merkez sağ	https://tr.wikipedia.org/wiki/Anavatan_Partisi https://en.wikipedia.org/wiki/Motherland_Party_(Turkey)	-	-
TR	politicalParty	party.ANA	ANA	Anadolu Partisi	2014-01-01	2015-12-19	Merkez sol	https://tr.wikipedia.org/wiki/Anadolu_Partisi https://en.wikipedia.org/wiki/Anatolia_Party	-	-
TR	parliamentaryGroup	parliamentaryGroup.AKP	AKP	Adalet ve Kalkınma Partisi	-	-	Sağ	https://en.wikipedia.org/wiki/Justice_and_Development_Party_(Turkey)	3401	AKP
TR	politicalParty	party.AKP	AKP	Adalet ve Kalkınma Partisi	2001-08-14	-	Sağ	https://tr.wikipedia.org/wiki/Adalet_ve_Kalkınma_Partisi https://en.wikipedia.org/wiki/Justice_and_Development_Party_(Turkey)	3401	AKP
TR	government	GOV_TR	GOV_TR	Türkiye Hükûmeti	-	-	-	-	-	-
TR	ministry	mstr.ulastrima.altyapi	altyapi	Ulaştırma ve Altyapı Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.cevre.orman	orman	Çevre ve Orman Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.kultur	kultur	Kültür Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.sanayi.teknoloji	teknoloji	Sanayi ve Teknoloji Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.savunma	savunma	Millî Savunma Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.ticaret	ticaret	Ticaret Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.kultur.turizm	turizm	Kültür ve Turizm Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.maliye	maliye	Maliye Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.bilim.sanayi.teknoloji	teknoloji	Bilim, Sanayi ve Teknoloji Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.disisleri	disisleri	Dışişleri Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.hazine.maliye	maliye	Hazine ve Maliye Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.genclik.spor	spor	Gençlik ve Spor Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.gumruk.ticaret	ticaret	Gümrük ve Ticaret Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.enerji.tabiik	tabiik	Enerji ve Tabii Kaynaklar Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.ulastirma	ulastirma	Ulaştırma Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.maliye.gumruk	gumruk	Maliye ve Gümrük Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.egitim	egitim	Millî Eğitim Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.bayindirlik.iskan	iskan	Bayındırlık ve İskan Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.ekonomi	ekonomi	Ekonomi Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.adalet	adalet	Adalet Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.aile.sosyalp	sosyalp	Aile ve Sosyal Politikalar Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.gida.tarim.hayvancilik	hayvancilik	Gıda, Tarım ve Hayvancılık Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.icisleri	icisleri	İçişleri Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.cevre.sehircilik	sehircilik	Çevre ve Şehircilik Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.avrupa	avrupa	Avrupa Birliği Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.calisma.sosyalg	sosyalg	Çalışma ve Sosyal Güvenlik Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.ulastirma.denizcilik.haberlesme	haberlesme	Ulaştırma, Denizcilik ve Haberleşme Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.kalkinma	kalkinma	Kalkınma Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.saglik	saglik	Sağlık Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.tarim.orman	orman	Tarım ve Orman Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.cevre.sehircilik.iklim	iklim	Çevre, Şehircilik ve İklim Değişikliği Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.orman.su	su	Orman ve Su İşleri Bakanlığı	-	-	-	-	-	-
TR	ministry	mstr.sosyalg	sosyalg	Sosyal Güvenlik Bakanğı	-	-	-	-	-	-
TR	ministry	mstr.devlet	devlet	Devlet Bakanlığı	-	-	-	-	-	-
TR	parliament	TBMM	TBMM	Türkiye Büyük Millet Meclisi	1920-04-23	-	-	https://tr.wikipedia.org/wiki/Türkiye_Büyük_Millet_Meclisi	-	-
UA	parliament	ВРУ	ВРУ	Верховна Рада України	1991-08-24	-	-	-	-	-
UA	government	GOV.UA	Уряд	Кабінет Міністрів України	2012-12-24	-	-	-	-	-
UA	republic	Ukraine	Президент	Президент України	2010-02-25	-	-	-	-	-
UA	politicalParty	pp.NRU	РУХ	Політична партія "Народний Рух України"	1905-06-11	-	правоцентристи	https://en.wikipedia.org/wiki/People%27s_Movement_of_Ukraine	-	-
UA	politicalParty	pp.UNP	УНП	Українська народна партія	1999-12-31	-	правоцентристи	https://en.wikipedia.org/wiki/Ukrainian_People%27s_Party	-	-
UA	politicalParty	pp.PP	ПП	Партія праці	1992-12-21	2000-11-18	центристи	https://en.wikipedia.org/wiki/Party_of_Labor_(Ukraine)	-	-
UA	politicalParty	pp.SDPU	СДПУ(о)	Соціал-демократична партія України (об'єднана)	1996-07-01	-	центристи — лівоцентристи	https://en.wikipedia.org/wiki/Social_Democratic_Party_of_Ukraine_(united)	-	-
UA	politicalParty	pp.Hrom	Громада	Всеукраїнське об'єднання «Громада»	1994-03-22	-	лівоцентристи	https://en.wikipedia.org/wiki/Hromada_(political_party)	-	-
UA	politicalParty	pp.PRP	ПРП	Партія «Реформи і порядок»	1997-10-24	-	правоцентристи	https://en.wikipedia.org/wiki/Reforms_and_Order_Party	-	-
UA	politicalParty	pp.CPSU	КПРС	Комуністична партія Радянського Союзу	1905-05-05	1991-11-06	ліворадикали	https://en.wikipedia.org/wiki/Communist_Party_of_the_Soviet_Union	-	-
UA	politicalParty	pp.Reg	ПР	Політична партія "Партія регіонів"	1997-11-06	2014-03-29	центристи	https://en.wikipedia.org/wiki/Party_of_Regions	-	-
UA	politicalParty	pp.OB	Опоблок	Політична партія «Опозиційний блок»	2010-04-23	2022-06-08	центристи — лівоцентристи	https://en.wikipedia.org/wiki/Opposition_Bloc	-	-
UA	politicalParty	pp.usdp	УСДП	Українська соціал-демократична партія	1998-12-11	2013-03-21	лівоцентристи	https://en.wikipedia.org/wiki/Ukraine_%E2%80%93_Forward!	-	-
UA	politicalParty	pp.UV	УВперед	Партія Наталії Королевської «Україна – Вперед!»	2013-03-22	-	лівоцентристи	https://en.wikipedia.org/wiki/Ukraine_–_Forward!	-	-
UA	politicalParty	pp.Lab	ТУ	Політична партія "Трудова Україна"	2000-06-21	2020-02-02	лівоцентристи	https://en.wikipedia.org/wiki/Labour_Ukraine	-	-
UA	politicalParty	pp.NSNU	НСНУ	Народний Союз «Наша Україна»	2005-03-22	2009-06-26	правоцентристи	https://en.wikipedia.org/wiki/Our_Ukraine_(political_party)	-	-
UA	politicalParty	pp.OurU	НУ	Політична партія «Наша Україна»	2009-06-27	-	правоцентристи	https://en.wikipedia.org/wiki/Our_Ukraine_(political_party)	-	-
UA	politicalParty	pp.RPU	РПУ	Республіканська партія України	2005-03-24	2007-08-03	правоцентристи	https://en.wikipedia.org/wiki/Ukrainian_Republican_Party	-	-
UA	politicalParty	pp.But	Батьківщина	Всеукраїнське об'єднання "Батьківщина"	1999-07-09	-	центристи	https://en.wikipedia.org/wiki/Batkivshchyna	-	-
UA	politicalParty	pp.Ud	УДАР	Політична партія «УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка»	2005-03-14	-	центристи	https://en.wikipedia.org/wiki/Ukrainian_Democratic_Alliance_for_Reform	-	-
UA	politicalParty	pp.Kpu	КПУ	Комуністична партія України	1993-10-05	2015-12-16	ліворадикали	https://en.wikipedia.org/wiki/Communist_Party_of_Ukraine	-	-
UA	politicalParty	pp.SPU	СПУ	Соціалістична партія України	1991-11-25	2022-10-22	ліві	https://en.wikipedia.org/wiki/Socialist_Party_of_Ukraine	-	-
UA	politicalParty	pp.Sv	Свобода	Всеукраїнське об'єднання «Свобода»	1995-10-16	-	праві — праворадикали	https://en.wikipedia.org/wiki/Svoboda_(political_party)	-	-
UA	politicalParty	pp.NF	НФ	Політична партія "Народний фронт"	2014-03-31	-	правоцентристи — праві	https://en.wikipedia.org/wiki/People%27s_Front_(Ukraine)	-	-
UA	politicalParty	pp.Self	Самопоміч	Політична партія "Об’єднання «Самопоміч»"	2012-12-29	-	правоцентристи	https://en.wikipedia.org/wiki/Self_Reliance_(political_party)	-	-
UA	politicalParty	pp.Hol	Голос	Політична партія «Голос»	2019-05-16	-	правоцентристи	https://en.wikipedia.org/wiki/Holos_(political_party)	-	-
UA	politicalParty	pp.BPP	БПП	Блок Петра Порошенка	2014-08-27	2019-05-23	правоцентристи	https://en.wikipedia.org/wiki/European_Solidarity	-	-
UA	politicalParty	pp.ES	ЄС	Політична партія "Європейська солідарність"	2019-05-24	-	правоцентристи	https://en.wikipedia.org/wiki/European_Solidarity	-	-
UA	politicalParty	pp.SN	СН	Політична партія "Слуга народу"	2016-03-31	-	центристи	https://en.wikipedia.org/wiki/Servant_of_the_People	-	-
UA	politicalParty	pp.URDP	УРДП	Українська Радикально-Демократична Партія	2010-09-28	2011-08-07	синкретична політика	https://en.wikipedia.org/wiki/Radical_Party_of_Oleh_Liashko	-	-
UA	politicalParty	pp.RP	Ляшко	Радикальна партія Олега Ляшка	2011-08-08	-	синкретична політика	https://en.wikipedia.org/wiki/Radical_Party_of_Oleh_Liashko	-	-
UA	politicalParty	pp.OPZZh	ОПЗЖ	Політична партія "Опозиційна платформа - За життя"	1999-12-09	2022-06-20	центристи — лівоцентристи	https://en.wikipedia.org/wiki/Opposition_Platform_—_For_Life	-	-
UA	politicalParty	pp.USH	УСГ	Політична партія "Українська стратегія Гройсмана"	2015-01-14	-	центристи	https://en.wikipedia.org/wiki/Ukrainian_Strategy_of_Groysman	-	-
UA	politicalParty	pp.UP	УП	Українська партія	2006-08-21	-	праві	https://uk.wikipedia.org/wiki/Українська_партія	-	-
UA	politicalParty	pp.SL	СЛ	Політична партія «Сила Людей»	2014-08-20	-	центристи	https://en.wikipedia.org/wiki/Power_of_the_People	-	-
UA	politicalParty	pp.S-H	СіЧ	Політична партія «Сила і Честь»	2009-10-26	-	правоцентристи	https://en.wikipedia.org/wiki/Strength_and_Honor	-	-
UA	politicalParty	pp.Patr	Патріот	Політична партія "Патріот"	2005-03-25	-	праві	-	-	-
UA	politicalParty	pp.Novi	Нові	Політична партія «Нові обличчя»	2012-03-12	-	центристи	https://uk.wikipedia.org/wiki/Нові_Обличчя	-	-
UA	politicalParty	pp.Agro2	АПУ06	Аграрна партія України	2006-10-07	-	центристи	https://en.wikipedia.org/wiki/Agrarian_Party_of_Ukraine	-	-
UA	politicalParty	pp.Agro1	АПУ96	Аграрна партія України	1996-12-30	2005-02-10	центристи	https://en.wikipedia.org/wiki/Agrarian_Party_of_Ukraine	-	-
UA	politicalParty	pp.NP	НП	Народна партія	2005-02-11	-	центристи — лівоцентристи	https://en.wikipedia.org/wiki/People%27s_Party_(Ukraine)	-	-
UA	politicalParty	pp.CUN	КУН	Конгрес українських націоналістів	1992	-	праворадикали	https://en.wikipedia.org/wiki/Congress_of_Ukrainian_Nationalists	-	-
UA	politicalParty	pp.Spravy	Справи	Партія «За конкретні справи»	2015-03-26	-	лівоцентристи	https://uk.wikipedia.org/wiki/За_конкретні_справи	-	-
UA	politicalParty	pp.NED	ПНЕРУ	Партія національно-економічного розвитку України	1996-01-25	2013-10-20	центристи	https://en.wikipedia.org/wiki/All-Ukrainian_Union_%22Democrats%22	-	-
UA	politicalParty	pp.Demo	Демократи	Всеукраїнське об'єднання «Демократи (Демократична партія)»	2013-10-21	-	центристи	https://en.wikipedia.org/wiki/All-Ukrainian_Union_%22Democrats%22	-	-
UA	politicalParty	pp.Soyuz	Союз	Партія "Союз"	1997-06-11	2017-04-27	універсальні партії	https://en.wikipedia.org/wiki/Soyuz_(political_party)	-	-
